,Date,City,County,State,latitude,longitude,o3_median,pressure_median,pm25_median,humidity_median,temperature_median,dew_median,no2_median,wind-speed_median,co_median,so2_median,pm10_median,wind-gust_median,day,month,year
9797,7/7/2019,tucson,pima,AZ,32.21703704,-110.9498148,28.1,1010.7,17,29,29.7,11,2.4,2.1,1.3,0.2,16,5.7,7,7,2019
9798,7/8/2019,albuquerque,bernalillo,NM,35.1072093,-106.6172093,40.8,1012,19,50.2,24.8,0,4.7,0.5,1.6,1.5,13,2.2,8,7,2019
9799,7/8/2019,atlanta,fulton,GA,33.7601087,-84.40282609,32,1009,48,83.2,22.2,0,7.5,0.5,2.8,0,19,2.2,8,7,2019
9800,7/8/2019,austin,travis,TX,30.28333333,-97.75064103,16,1011.6,42,65,30.2,0,0,0.2,0,0,0,3.2,8,7,2019
9801,7/8/2019,baltimore,baltimo,MD,39.30583333,-76.61041667,29.6,1008.9,46,88.3,22.2,0,8.4,1,0,1.5,16,2.6,8,7,2019
9802,7/8/2019,boise,ada,ID,43.60454545,-116.2024242,20.8,1006.5,34,26.5,26.5,0,0,1.5,6.7,0.8,31,3.5,8,7,2019
9803,7/8/2019,boston,suffolk,MA,42.35128205,-71.06205128,30.4,1010.1,34,86.1,24.1,0,4.7,4.2,2.4,0,0,9.9,8,7,2019
9804,7/8/2019,brooklyn,kings,NY,40.65326923,-73.95653846,26.4,1010.2,32,85.5,23.8,21,13.2,3.6,3.4,0,0,7.2,8,7,2019
9805,7/8/2019,charlotte,mecklenburg,NC,35.19635135,-80.82810811,30.4,1008.6,42,81.9,25.9,20.5,0,0.6,1.4,0,0,1.9,8,7,2019
9806,7/8/2019,chicago,cook,IL,41.85885057,-87.67643678,30.4,1008.4,43,64.6,25.8,17,10.2,2.3,3.9,0.5,18,5.7,8,7,2019
9807,7/8/2019,columbia,richland,SC,34.01181818,-81.01333333,0,1010.6,29,68.7,27.7,0,0,1,0,0,0,6,8,7,2019
9808,7/8/2019,columbus,franklin,OH,39.98804348,-82.97978261,28.9,1007.4,29,75.8,23.2,17,9.3,1.5,2.3,1.5,0,3.6,8,7,2019
9809,7/8/2019,dallas,dallas,TX,32.79677966,-96.78355932,21.6,1010.9,33,61.6,31.3,23.6,0,3.2,0,0,0,9.3,8,7,2019
9810,7/8/2019,denver,denver,CO,39.74446429,-104.9119643,19.9,1003.8,38,45,25,0,5.5,3,1.9,0.6,30,3.4,8,7,2019
9811,7/8/2019,detroit,wayne,MI,42.37173913,-83.10043478,16,1009.2,35,65.4,25.8,0,0,3,0,0,16,2.5,8,7,2019
9812,7/8/2019,el paso,el paso,TX,31.83372263,-106.4245985,42.4,1005.1,25,35.2,30.5,12,2.8,2,0,0,23,4.2,8,7,2019
9813,7/8/2019,fort worth,tarrant,TX,32.75272727,-97.33181818,21.6,1012.8,33,59,31.6,0,0,1.5,0,0,0,6.2,8,7,2019
9814,7/8/2019,fresno,fresno,CA,36.75683333,-119.7833333,39.2,1010.4,43,39.1,29,12.3,5.6,2.5,1.8,1.5,41,7.2,8,7,2019
9815,7/8/2019,hartford,hartford,CT,41.76194444,-72.68055556,16.7,1005.1,43,91.2,21.3,20.5,3.2,2.8,3.1,0,17,6.4,8,7,2019
9816,7/8/2019,honolulu,honolulu,HI,21.30465116,-157.8434884,8.8,1014.3,21,79.5,24.3,23.8,0,2,6.7,0,10,0.5,8,7,2019
9817,7/8/2019,houston,harris,TX,29.76687831,-95.39687831,9.6,1013,45,76.7,30,23,0,2.2,0,0,0,6.2,8,7,2019
9818,7/8/2019,indianapolis,marion,IN,39.78666667,-86.14033333,29.6,1008.7,32,65,24.6,0,8.4,1.2,2.5,0,19,4.5,8,7,2019
9819,7/8/2019,jackson,hinds,MS,32.31821429,-90.19857143,14.5,1014.5,35,83,26.6,24,3.8,1.5,0.6,1.5,0,3.2,8,7,2019
9820,7/8/2019,jacksonville,duval,FL,30.31615385,-81.64423077,8.2,1013,29,85.7,27,0,3.2,0.5,4.7,0.6,11,2.5,8,7,2019
9821,7/8/2019,las vegas,clark,NV,36.13558442,-115.191039,18.7,1011.6,25,28.3,29.9,9,8.2,1.7,0.1,0.3,21,4.7,8,7,2019
9822,7/8/2019,little rock,pulaski,AR,34.73,-92.35416667,15.2,1012.5,45,87,25,22.2,0,3,0,0,0,1.6,8,7,2019
9823,7/8/2019,los angeles,los angeles,CA,34.03708333,-118.2884375,19.2,1012.8,46,77,21.8,16,9.3,2.5,3.5,1.5,22,3.3,8,7,2019
9824,7/8/2019,madison,dane,WI,43.07088235,-89.38882353,29.4,1009.4,29,62.2,25.8,17,0,2,0,0.8,17,7.2,8,7,2019
9825,7/8/2019,manhattan,riley,KS,39.2125,-96.6125,28.1,1007.8,38,85.9,23.6,21,10.2,2.6,2.4,0,0,4.8,8,7,2019
9826,7/8/2019,memphis,shelby,TN,35.11030769,-89.97984615,20,1011.5,53,69.6,25.5,24,0,2.3,0,0,0,3,8,7,2019
9827,7/8/2019,miami,miami-dade,FL,25.76768421,-80.26421053,5.3,1015.9,21,87,26.9,0,0,1.9,1.4,0.6,0,4.4,8,7,2019
9828,7/8/2019,milwaukee,milwaukee,WI,43.05333333,-87.96404762,29.6,1008.9,33,72.5,24.8,16.5,11.2,2.2,3.9,0.5,18,6.3,8,7,2019
9829,7/8/2019,nashville,davidson,TN,36.15636364,-86.78636364,27.2,990,37,71.6,23.9,21,0,3.5,0,0,0,7.4,8,7,2019
9830,7/8/2019,oakland,alameda,CA,37.7862963,-122.2255556,22.4,1013.3,34,80.1,16.7,0,4.7,4.7,3.6,2.9,0,10.1,8,7,2019
9831,7/8/2019,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,40,1009.9,45,54,32.1,20,15.8,4.5,4.5,0,23,8.4,8,7,2019
9832,7/8/2019,omaha,douglas,NE,41.26652174,-96.02347826,28.1,1007,34,73.6,23.7,0,0,2.3,2.5,0,18,5.2,8,7,2019
9833,7/8/2019,philadelphia,philadelphia,PA,39.97674419,-75.15337209,29.6,1009.4,42,88.2,23.3,21.3,2.8,1.9,2.3,0,0,3,8,7,2019
9834,7/8/2019,phoenix,maricopa,AZ,33.50259259,-112.0709877,30.4,33.9,24,35.5,33.8,0,5.6,1.8,2.3,0.1,19,5.5,8,7,2019
9835,7/8/2019,portland,multnomah,OR,45.51754386,-122.6487719,12.1,1013.7,36,76,18.6,14,5.1,3,500,0.5,0,2.2,8,7,2019
9836,7/8/2019,providence,providence,RI,41.8225,-71.41583333,32,1010.6,34,90.3,24.4,0,8.4,0.5,3.5,0,0,4,8,7,2019
9837,7/8/2019,raleigh,wake,NC,35.82159091,-78.65045455,24.8,1010,50,82.5,25.6,22.3,7.5,1.5,3.3,0,17,3.7,8,7,2019
9838,7/8/2019,richmond,richmo,VA,37.54903226,-77.46258065,12.6,1008.2,42,80.9,24.4,22,1.9,1.5,0.1,0.3,0,2.8,8,7,2019
9839,7/8/2019,sacramento,sacramento,CA,38.56990196,-121.4671569,0.1,1011.7,30,58,21.3,11.6,2.8,3.9,0,0,18,7,8,7,2019
9840,7/8/2019,saint paul,ramsey,MN,44.97105263,-93.10394737,18.4,1007.7,25,66,23.3,16,1.9,2.4,3.8,1.5,17,8.2,8,7,2019
9841,7/8/2019,salem,marion,OR,44.93461538,-122.9984615,17.6,1015.4,28,79.7,17.7,0,0,2.1,0,0,0,2,8,7,2019
9842,7/8/2019,salt lake city,salt lake,UT,40.72436364,-111.8878182,36.8,998.4,23,34,27.8,0,5.6,1.5,0.5,0,0,2.3,8,7,2019
9843,7/8/2019,san antonio,bexar,TX,29.46241379,-98.51022989,14.5,1012,49,69,30,22,0,2,0,0,0,7.3,8,7,2019
9844,7/8/2019,san diego,san diego,CA,32.77814815,-117.1317284,21.6,1009,52,78,20.1,0,4.7,1.5,2.6,0,0,4.2,8,7,2019
9845,7/8/2019,san francisco,san francisco,CA,37.77015385,-122.4183077,24.1,1013.7,38,88.1,15,0,2.8,6.5,2.9,1.5,0,15,8,7,2019
9846,7/8/2019,san jose,santa clara,CA,37.30894737,-121.8722807,24.1,1014.4,30,74.6,16.9,12,6.5,2.6,3.6,0,18,5.6,8,7,2019
9847,7/8/2019,seattle,king,WA,47.59079365,-122.3257143,17.6,1014.5,35,77,17.8,14,6.5,2.3,2.2,1.5,0,5,8,7,2019
9848,7/8/2019,springfield,sangamon,IL,39.78315789,-89.64184211,32,1011.5,29,70.4,25.3,20,0,1.5,0,0,0,3.6,8,7,2019
9849,7/8/2019,staten island,richmond,NY,40.58857143,-74.15,27.2,1009,34,90.3,23,20.5,24.1,0.8,3.4,0,0,2.7,8,7,2019
9850,7/8/2019,tallahassee,leon,FL,30.456,-84.2625,12.2,1013.5,41,60.7,27.3,23,0,2.3,0,0,0,3.2,8,7,2019
9851,7/8/2019,tucson,pima,AZ,32.21703704,-110.9498148,30.4,1009.2,17,43,31.3,17,2.9,1.8,1.3,0,14,5.5,8,7,2019
9852,7/9/2019,albuquerque,bernalillo,NM,35.1072093,-106.6172093,40,1010.5,40,37.6,25.2,0,2.8,1.5,1.2,0,26,4,9,7,2019
9853,7/9/2019,atlanta,fulton,GA,33.7601087,-84.40282609,23.3,1010.1,55,69.6,22.2,0,13.9,0.2,4.3,1.5,22,2,9,7,2019
9854,7/9/2019,austin,travis,TX,30.28333333,-97.75064103,24.1,1014.3,34,55,28.4,0,0,0.5,0,0,0,2.3,9,7,2019
9855,7/9/2019,baltimore,baltimo,MD,39.30583333,-76.61041667,20.8,1012,34,69.7,20.2,0,4.7,1.6,0,0,12,4.2,9,7,2019
9856,7/9/2019,boise,ada,ID,43.60454545,-116.2024242,36.1,1013.3,55,69.4,19.8,0,8.4,0.7,8.9,0,19,1.2,9,7,2019
9857,7/9/2019,boston,suffolk,MA,42.35128205,-71.06205128,19.2,1006.4,21,81.2,16.1,0,1.9,5.3,1.5,0,0,13.5,9,7,2019
9858,7/9/2019,brooklyn,kings,NY,40.65326923,-73.95653846,20.8,1010.1,13,63,20,12,5.5,4.1,1.6,0,0,11,9,7,2019
9859,7/9/2019,charlotte,mecklenburg,NC,35.19635135,-80.82810811,34.4,1011.3,46,70.6,26.4,18,0,1.6,1.8,0,0,1.9,9,7,2019
9860,7/9/2019,chicago,cook,IL,41.85885057,-87.67643678,20.8,1015.8,24,75.6,19.4,14,7.5,2,3.7,0.5,11,4.3,9,7,2019
9861,7/9/2019,columbia,richland,SC,34.01181818,-81.01333333,0,1010.8,0,71.2,25.4,0,0,1,0,0,0,3.5,9,7,2019
9862,7/9/2019,columbus,franklin,OH,39.98804348,-82.97978261,25.6,1012.9,39,80.5,19.7,15,1.9,1.5,0,0,0,2.5,9,7,2019
9863,7/9/2019,dallas,dallas,TX,32.79677966,-96.78355932,33.6,1013.1,48,48,30.6,17,0,3,0,0,0,7.2,9,7,2019
9864,7/9/2019,denver,denver,CO,39.74446429,-104.9119643,17.1,1008.3,25,39.7,25,0,4.6,3,1.9,0.6,13,2.4,9,7,2019
9865,7/9/2019,detroit,wayne,MI,42.37173913,-83.10043478,18.4,1015.5,31,74.6,20,0,0,6,0,0,10,2.2,9,7,2019
9866,7/9/2019,el paso,el paso,TX,31.83372263,-106.4245985,27.2,1007.8,25,43,28.4,14,3.8,3,0,0,22,8,9,7,2019
9867,7/9/2019,fort worth,tarrant,TX,32.75272727,-97.33181818,29.6,1016.2,48,44,30,18,0,2,0,0,0,6,9,7,2019
9868,7/9/2019,fresno,fresno,CA,36.75683333,-119.7833333,26.4,1014.2,35,51,23.4,11,4.7,3.7,2.2,1.5,40,8.9,9,7,2019
9869,7/9/2019,hartford,hartford,CT,41.76194444,-72.68055556,11.8,1007.9,19,67,17,10,1,2.5,1.5,0,9,7.5,9,7,2019
9870,7/9/2019,honolulu,honolulu,HI,21.30465116,-157.8434884,17.6,1013.4,21,69.1,25.9,20,0,1.6,1.2,0,15,10.4,9,7,2019
9871,7/9/2019,houston,harris,TX,29.76687831,-95.39687831,23.3,1015.5,34,74,28.4,22,0,2.2,0,0,0,6,9,7,2019
9872,7/9/2019,indianapolis,marion,IN,39.78666667,-86.14033333,21.6,1015.4,16,79.2,18.3,15,5.6,1.2,3.4,0,10,5.2,9,7,2019
9873,7/9/2019,jackson,hinds,MS,32.31821429,-90.19857143,24.8,1016.9,61,71.6,27.2,22,3.5,1.2,2.7,1.5,0,2.7,9,7,2019
9874,7/9/2019,jacksonville,duval,FL,30.31615385,-81.64423077,17.1,1012.3,57,64.3,25.9,0,3.2,0.5,0,0.6,21,1.5,9,7,2019
9875,7/9/2019,las vegas,clark,NV,36.13558442,-115.191039,23.2,1008.5,30,19.9,32.7,0,5.2,2.6,0.1,0.3,25,7.4,9,7,2019
9876,7/9/2019,little rock,pulaski,AR,34.73,-92.35416667,23.3,1014.9,50,69.5,26.8,22,0,4,0,0,0,2.2,9,7,2019
9877,7/9/2019,los angeles,los angeles,CA,34.03708333,-118.2884375,16.8,1013,43,67.6,26.7,16,13,2.3,3.9,1.5,27,3.9,9,7,2019
9878,7/9/2019,madison,dane,WI,43.07088235,-89.38882353,16,1017.6,20,83.5,17.7,11.6,0,2.1,0,0.6,10,3.2,9,7,2019
9879,7/9/2019,manhattan,riley,KS,39.2125,-96.6125,20.8,1009.1,15,62.1,20,11,6.5,1.6,2.3,0,0,6.3,9,7,2019
9880,7/9/2019,memphis,shelby,TN,35.11030769,-89.97984615,25.6,1013.2,40,78.3,25.4,0,0,0.5,0,0,0,2.2,9,7,2019
9881,7/9/2019,miami,miami-dade,FL,25.76768421,-80.26421053,15.1,1013.7,38,79.3,29.3,0,0,2.2,1.8,0.6,0,6.2,9,7,2019
9882,7/9/2019,milwaukee,milwaukee,WI,43.05333333,-87.96404762,15.2,1016.9,23,77.5,17.6,12,7.5,2,3.7,0.5,11,3.2,9,7,2019
9883,7/9/2019,nashville,davidson,TN,36.15636364,-86.78636364,27.2,994.2,39,67.6,24.6,18.5,0,3.8,0,0,0,8.7,9,7,2019
9884,7/9/2019,oakland,alameda,CA,37.7862963,-122.2255556,19.2,1015.9,17,81.2,17.1,0,2.8,5.5,3.4,0,0,7.8,9,7,2019
9885,7/9/2019,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,32,1013.7,53,61.8,27.8,19,12.1,3.5,4.5,0,24,5,9,7,2019
9886,7/9/2019,omaha,douglas,NE,41.26652174,-96.02347826,16.8,1011.8,25,80.8,18.9,0,0,2.8,1.9,0,24,7,9,7,2019
9887,7/9/2019,philadelphia,philadelphia,PA,39.97674419,-75.15337209,20.8,1010.9,24,73.6,18.6,13,4.7,1.3,2.3,1.5,0,4.6,9,7,2019
9888,7/9/2019,phoenix,maricopa,AZ,33.50259259,-112.0709877,29.6,33.9,25,28,35.2,0,2.8,2,1.8,0.1,23,7,9,7,2019
9889,7/9/2019,portland,multnomah,OR,45.51754386,-122.6487719,6.4,1015.2,21,82.7,16.8,15,6.5,2.1,500,0.2,0,1.7,9,7,2019
9890,7/9/2019,providence,providence,RI,41.8225,-71.41583333,23.3,1006.6,17,78.1,16.9,0,4.7,0.7,2.5,0,0,4.2,9,7,2019
9891,7/9/2019,raleigh,wake,NC,35.82159091,-78.65045455,24.8,1012.3,46,75.2,24.6,18.3,6.5,1.3,3.4,1.5,16,2.6,9,7,2019
9892,7/9/2019,richmond,richmo,VA,37.54903226,-77.46258065,11.8,1012.1,35,67.6,22.5,16,1.5,1.3,0.1,0.2,0,4,9,7,2019
9893,7/9/2019,sacramento,sacramento,CA,38.56990196,-121.4671569,0.1,1015.6,17,69.7,18.6,13,1.9,3.7,0,0,11,7.9,9,7,2019
9894,7/9/2019,saint paul,ramsey,MN,44.97105263,-93.10394737,8.8,1018.2,25,84.3,15,13,6.5,1.1,3.7,0,13,2.8,9,7,2019
9895,7/9/2019,salem,marion,OR,44.93461538,-122.9984615,13.6,1016.3,15,85.7,17.4,0,0,1,0,0,0,1,9,7,2019
9896,7/9/2019,salt lake city,salt lake,UT,40.72436364,-111.8878182,30.4,1003.8,25,44,24,0,5.6,1.2,0.5,0,0,2.4,9,7,2019
9897,7/9/2019,san antonio,bexar,TX,29.46241379,-98.51022989,20.8,1014.9,38,65,29.8,21,0,1.2,0,0,0,6.4,9,7,2019
9898,7/9/2019,san diego,san diego,CA,32.77814815,-117.1317284,24.8,1009,40,61.7,23.7,0,5.6,2,3,0,0,5,9,7,2019
9899,7/9/2019,san francisco,san francisco,CA,37.77015385,-122.4183077,20,1016.5,13,87.5,15.9,0,1.9,5,2.8,1.5,0,14.7,9,7,2019
9900,7/9/2019,san jose,santa clara,CA,37.30894737,-121.8722807,20,1018.2,13,75.5,17.3,13,3.8,3,3.2,0,16,7.5,9,7,2019
9901,7/9/2019,seattle,king,WA,47.59079365,-122.3257143,14.5,1015.3,25,79.9,17.7,14,8.4,1.6,2,1.5,0,4,9,7,2019
9902,7/9/2019,springfield,sangamon,IL,39.78315789,-89.64184211,19.2,1017.3,24,73.2,20.4,16,0,1.8,0,0,0,3.4,9,7,2019
9903,7/9/2019,staten island,richmond,NY,40.58857143,-74.15,20.8,1009.4,14,71.8,18.3,11.3,3.8,1.5,3.4,0,0,5.2,9,7,2019
9904,7/9/2019,tallahassee,leon,FL,30.456,-84.2625,17.5,1013.1,54,63.6,28,20.5,0,1.9,0,0,0,2.2,9,7,2019
9905,7/9/2019,tucson,pima,AZ,32.21703704,-110.9498148,29.6,1009.1,25,41,30.5,16,3.1,2,1.5,0.2,23,5.3,9,7,2019
9906,7/10/2019,albuquerque,bernalillo,NM,35.1072093,-106.6172093,28.1,1023.5,25,52.2,15.2,0,4.7,1,1.4,1.5,20,3.5,10,7,2019
9907,7/10/2019,atlanta,fulton,GA,33.7601087,-84.40282609,17.6,1018.9,31,76.7,21.3,0,6.5,0.5,2.2,0,17,1,10,7,2019
9908,7/10/2019,austin,travis,TX,30.28333333,-97.75064103,26.4,1018,17,68.7,22.6,0,0,2.1,0,0,0,3.7,10,7,2019
9909,7/10/2019,baltimore,baltimo,MD,39.30583333,-76.61041667,23.3,1020.5,21,77.2,20.5,0,2.8,2.7,0,0,11,6.5,10,7,2019
9910,7/10/2019,boise,ada,ID,43.60454545,-116.2024242,19.9,1019.9,21,43.5,11.1,0,9.3,0.5,3.9,1.5,19,2.5,10,7,2019
9911,7/10/2019,boston,suffolk,MA,42.35128205,-71.06205128,26.4,1020.4,21,76,20.4,0,2.8,7.1,1.6,0,0,16.2,10,7,2019
9912,7/10/2019,brooklyn,kings,NY,40.65326923,-73.95653846,25.6,1021.4,16,75,21.1,16,10.6,5.2,2,0,0,12.2,10,7,2019
9913,7/10/2019,charlotte,mecklenburg,NC,35.19635135,-80.82810811,22.4,1017.5,21,86,21.6,0,0,1,0.8,0,0,3,10,7,2019
9914,7/10/2019,chicago,cook,IL,41.85885057,-87.67643678,15.2,1020.3,20,71,13,7,13,2,4.6,0.3,13,4.5,10,7,2019
9915,7/10/2019,columbus,franklin,OH,39.98804348,-82.97978261,16,1019,23,95,13.3,8,9.3,1.5,2.3,0,0,0.6,10,7,2019
9916,7/10/2019,dallas,dallas,TX,32.79677966,-96.78355932,24.1,1019,10,61.5,19.4,11,0,4.6,0,0,0,8.4,10,7,2019
9917,7/10/2019,denver,denver,CO,39.74446429,-104.9119643,7.8,1020.4,30,30,13.3,0,13.3,2,2.8,0.6,26,1.6,10,7,2019
9918,7/10/2019,detroit,wayne,MI,42.37173913,-83.10043478,10.4,1020.9,29,76.6,15.5,0,0,5,0,0,16,3,10,7,2019
9919,7/10/2019,el paso,el paso,TX,31.83372263,-106.4245985,29.6,1017,25,49,19.1,0,3.8,4.4,0,0,22,8.7,10,7,2019
9920,7/10/2019,fort worth,tarrant,TX,32.75272727,-97.33181818,22.4,1024.1,14,58.5,18.4,9,0,5.5,0,0,0,11.8,10,7,2019
9921,7/10/2019,fresno,fresno,CA,36.75683333,-119.7833333,21.6,1014.4,53,50.4,20.3,8,14.9,1.2,4,2.9,54,2.6,10,7,2019
9922,7/10/2019,hartford,hartford,CT,41.76194444,-72.68055556,13.5,1019.3,25,77.6,20,16,2.3,2.4,2.1,0,15,8.4,10,7,2019
9923,7/10/2019,honolulu,honolulu,HI,21.30465116,-157.8434884,12.1,1011.6,13,78,24,20,0,2.4,5.6,0,7,1.1,10,7,2019
9924,7/10/2019,houston,harris,TX,29.76687831,-95.39687831,15.2,1016.5,34,82,24.7,21,0,2.6,0,0,0,6.5,10,7,2019
9925,7/10/2019,indianapolis,marion,IN,39.78666667,-86.14033333,14.5,1021.5,30,76,13.7,7,8.4,1.5,5.2,0,15,3.4,10,7,2019
9926,7/10/2019,jackson,hinds,MS,32.31821429,-90.19857143,17.6,1017.3,22,78,22.7,18,2,2.5,0.3,1.5,0,3,10,7,2019
9927,7/10/2019,jacksonville,duval,FL,30.31615385,-81.64423077,13,1013.5,24,91.1,23.3,0,2.8,1,3.2,0.6,16,1.4,10,7,2019
9928,7/10/2019,las vegas,clark,NV,36.13558442,-115.191039,12.2,1015.2,22,16.7,21.6,-9,10.7,1.3,0.1,0.6,22,3,10,7,2019
9929,7/10/2019,little rock,pulaski,AR,34.73,-92.35416667,21.6,1021.7,14,63.1,16.1,10,0,2,0,0,0,5.6,10,7,2019
9930,7/10/2019,los angeles,los angeles,CA,34.03708333,-118.2884375,14.5,1013.3,56,68,23.8,13,34.3,2.3,5.9,1.5,36,2.5,10,7,2019
9931,7/10/2019,madison,dane,WI,43.07088235,-89.38882353,19.2,1019.9,14,62,12.3,5,0,2.1,0,0,9,4.2,10,7,2019
9932,7/10/2019,manhattan,riley,KS,39.2125,-96.6125,24.1,1020,15,76.8,20.5,16,7.5,3.5,1.7,0,0,8.3,10,7,2019
9933,7/10/2019,memphis,shelby,TN,35.11030769,-89.97984615,21.6,1019.2,16,92.5,16,13,0,2.8,0,0,0,4.3,10,7,2019
9934,7/10/2019,miami,miami-dade,FL,25.76768421,-80.26421053,7,1010.4,5,94.1,24.8,0,0,1.5,1.2,0.6,0,5.2,10,7,2019
9935,7/10/2019,milwaukee,milwaukee,WI,43.05333333,-87.96404762,13.6,1020.6,20,74.1,11.8,6,13,2.3,4.6,0.5,13,3,10,7,2019
9936,7/10/2019,nashville,davidson,TN,36.15636364,-86.78636364,22.4,1015.8,13,90,16.9,15,0,3.6,0,0,0,0.7,10,7,2019
9937,7/10/2019,oakland,alameda,CA,37.7862963,-122.2255556,19.2,1013.9,38,51.5,19.1,0,19.5,1,5.9,1.5,0,2,10,7,2019
9938,7/10/2019,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,23.3,1024,23,62,14.3,6,7.5,3,3.4,0,13,4,10,7,2019
9939,7/10/2019,omaha,douglas,NE,41.26652174,-96.02347826,9.6,1019.4,30,55.7,14.6,0,0,0.6,2.7,0,12,4.6,10,7,2019
9940,7/10/2019,philadelphia,philadelphia,PA,39.97674419,-75.15337209,27.2,1020.6,18,72.2,21.1,16,2.8,3.5,2.3,0,0,7.5,10,7,2019
9941,7/10/2019,phoenix,maricopa,AZ,33.50259259,-112.0709877,23.3,32.5,26,18.8,26.8,0,18.6,0.9,4.5,0.1,19,2.7,10,7,2019
9942,7/10/2019,portland,multnomah,OR,45.51754386,-122.6487719,0.1,1019.6,37,74,14.4,9,7.5,2.1,2.5,1.4,0,2.5,10,7,2019
9943,7/10/2019,providence,providence,RI,41.8225,-71.41583333,32,1021.4,21,79.7,20.6,0,5.6,1.8,2.4,0,0,6.9,10,7,2019
9944,7/10/2019,raleigh,wake,NC,35.82159091,-78.65045455,20.8,1017.5,21,79,22.2,17.3,6.5,1,2.3,0,15,2.2,10,7,2019
9945,7/10/2019,richmond,richmo,VA,37.54903226,-77.46258065,11,0,14,0,0,0,1,0.2,0.1,0,0,7.2,10,7,2019
9946,7/10/2019,sacramento,sacramento,CA,38.56990196,-121.4671569,0.1,1015.1,34,57.6,18.1,7,13.9,0.7,0,0,29,2.8,10,7,2019
9947,7/10/2019,saint paul,ramsey,MN,44.97105263,-93.10394737,13.6,1019,17,71,11.6,6,6.5,2,4,0,11,4.4,10,7,2019
9948,7/10/2019,salem,marion,OR,44.93461538,-122.9984615,0,1020.5,36,84.8,15.5,0,0,0.5,0,0,0,2.1,10,7,2019
9949,7/10/2019,salt lake city,salt lake,UT,40.72436364,-111.8878182,19.2,1016.8,27,48,9.9,0,12.1,1.1,1.8,0,0,3.2,10,7,2019
9950,7/10/2019,san antonio,bexar,TX,29.46241379,-98.51022989,29.6,1017.4,21,61.5,24,15,0,2.3,0,0,0,7.7,10,7,2019
9951,7/10/2019,san diego,san diego,CA,32.77814815,-117.1317284,27.2,1010.7,51,65.7,18.3,0,12.1,1.2,4.6,0,0,1.7,10,7,2019
9952,7/10/2019,san francisco,san francisco,CA,37.77015385,-122.4183077,19.2,1014.1,30,45.5,19.8,0,12.1,1.1,3.8,1.5,0,2.7,10,7,2019
9953,7/10/2019,san jose,santa clara,CA,37.30894737,-121.8722807,17.6,1015.1,34,55,17.6,0,23.2,2,6.3,1.5,30,3.5,10,7,2019
9954,7/10/2019,seattle,king,WA,47.59079365,-122.3257143,18.4,1014.4,17,84.7,13.4,10,8.4,4.1,2.3,1.5,0,10.7,10,7,2019
9955,7/10/2019,springfield,sangamon,IL,39.78315789,-89.64184211,14.5,1022.2,26,64.4,13.6,7,0,1.8,0,0,0,3.3,10,7,2019
9956,7/10/2019,staten island,richmond,NY,40.58857143,-74.15,26.4,1020.7,16,73,21,15,11.2,1.7,3.4,0,0,6,10,7,2019
9957,7/10/2019,tallahassee,leon,FL,30.456,-84.2625,11.4,1014.4,30,71,24.3,22,0,2.5,0,0.6,0,2.4,10,7,2019
9958,7/10/2019,tucson,pima,AZ,32.21703704,-110.9498148,16,1011.4,17,29,26,0,7.7,1.4,2.2,0.2,22,3,10,7,2019
9959,7/11/2019,albuquerque,bernalillo,NM,35.1072093,-106.6172093,8.8,1027.7,43,84,7.2,3,9.3,0.6,1.5,1.5,17,1.5,11,7,2019
9960,7/11/2019,atlanta,fulton,GA,33.7601087,-84.40282609,12.1,1,58,79.2,13.8,0,6.5,0.6,2.5,0,21,2.2,11,7,2019
9961,7/11/2019,austin,travis,TX,30.28333333,-97.75064103,11.2,1020.2,35,90.4,16,0,0,2.5,0,0,0,3.3,11,7,2019
9962,7/11/2019,baltimore,baltimo,MD,39.30583333,-76.61041667,16,1020.6,40,75.3,8.8,0,12.1,2.3,0,0,13,4.8,11,7,2019
9963,7/11/2019,boise,ada,ID,43.60454545,-116.2024242,11.2,1026.5,55,53.3,5.5,0,17.6,0.6,5.6,1.5,34,1.8,11,7,2019
9964,7/11/2019,boston,suffolk,MA,42.35128205,-71.06205128,14.5,1017.2,42,67.6,7.4,0,11.2,3.1,2.9,1.5,0,7.3,11,7,2019
9965,7/11/2019,brooklyn,kings,NY,40.65326923,-73.95653846,10.4,1019.8,32,62.8,10.5,0,25.4,2.6,3.5,0,0,7.1,11,7,2019
9966,7/11/2019,charlotte,mecklenburg,NC,35.19635135,-80.82810811,16,1020.2,53,89,15.1,0,0,1.3,2.3,0,0,1.9,11,7,2019
9967,7/11/2019,chicago,cook,IL,41.85885057,-87.67643678,19.2,1028.4,18,58.6,-3.1,-12,11.2,4.3,3,0,18,8.5,11,7,2019
9968,7/11/2019,columbia,richland,SC,34.01181818,-81.01333333,0,1024.7,0,86.3,14.6,0,0,0.7,0,0,0,1.9,11,7,2019
9969,7/11/2019,columbus,franklin,OH,39.98804348,-82.97978261,0,1022.6,45,94,1.6,-1,6.5,3,0,0,0,5,11,7,2019
9970,7/11/2019,dallas,dallas,TX,32.79677966,-96.78355932,13.6,1024,32,89.3,8.5,7.6,0,5.5,0,0,0,12.3,11,7,2019
